sample_id,stratum_name,cl250,cl500
3056,industrial_logistics,2,2
3057,industrial_logistics,2,2
3058,industrial_logistics,2,2
3059,industrial_logistics,2,2
3060,industrial_logistics,4,2
3061,industrial_logistics,2,2
3062,industrial_logistics,2,2
3063,industrial_logistics,4,2
3064,industrial_logistics,4,2
3065,industrial_logistics,4,2
3066,industrial_logistics,2,3
3067,industrial_logistics,2,3
3068,industrial_logistics,3,3
3069,industrial_logistics,4,3
3070,industrial_logistics,4,3
3071,industrial_logistics,2,3
3072,industrial_logistics,2,3
3073,industrial_logistics,2,3
3074,industrial_logistics,2,3
3075,industrial_logistics,2,3
3076,industrial_logistics,2,3
3077,industrial_logistics,2,3
3078,industrial_logistics,2,3
3079,industrial_logistics,2,3
3080,industrial_logistics,2,3
3081,industrial_logistics,2,3
3082,industrial_logistics,2,3
3083,industrial_logistics,2,3
3084,industrial_logistics,2,3
3085,industrial_logistics,2,3
3086,industrial_logistics,2,3
3087,industrial_logistics,2,3
3088,industrial_logistics,2,3
3089,industrial_logistics,2,3
3090,industrial_logistics,2,3
3091,industrial_logistics,2,3
3092,industrial_logistics,4,3
3093,industrial_logistics,4,2
3094,industrial_logistics,2,3
3095,industrial_logistics,2,3
3096,industrial_logistics,2,3
3097,industrial_logistics,2,3
3098,industrial_logistics,2,3
3099,industrial_logistics,3,2
3100,industrial_logistics,4,3
3101,industrial_logistics,2,2
3102,industrial_logistics,2,2
3103,industrial_logistics,4,2
3104,industrial_logistics,2,3
3105,industrial_logistics,2,3
3106,industrial_logistics,2,3
3107,industrial_logistics,2,3
3108,industrial_logistics,2,3
3109,industrial_logistics,2,3
3110,industrial_logistics,2,3
3111,industrial_logistics,4,3
3112,industrial_logistics,2,3
3113,industrial_logistics,2,3
3114,industrial_logistics,2,3
3115,industrial_logistics,2,3
3116,industrial_logistics,2,3
3117,industrial_logistics,2,3
3118,industrial_logistics,2,3
3119,industrial_logistics,2,3
3120,industrial_logistics,2,3
3121,industrial_logistics,2,3
3122,industrial_logistics,2,3
3123,industrial_logistics,2,3
3124,industrial_logistics,2,3
3125,industrial_logistics,2,3
3126,industrial_logistics,2,3
3127,industrial_logistics,4,3
3128,industrial_logistics,2,3
3129,industrial_logistics,2,3
3130,industrial_logistics,2,3
3131,industrial_logistics,2,3
3132,industrial_logistics,2,3
3133,industrial_logistics,2,3
3134,industrial_logistics,2,3
3135,industrial_logistics,2,3
3136,industrial_logistics,2,3
3137,industrial_logistics,4,3
3138,industrial_logistics,4,2
3139,industrial_logistics,4,2
3140,industrial_logistics,2,2
3141,industrial_logistics,2,3
3142,industrial_logistics,2,3
3143,industrial_logistics,2,3
3144,industrial_logistics,4,3
3145,industrial_logistics,2,2
3146,industrial_logistics,4,2
3147,industrial_logistics,2,2
3148,industrial_logistics,4,2
3149,industrial_logistics,4,2
3150,industrial_logistics,3,3
3151,industrial_logistics,3,3
3152,industrial_logistics,3,3
3153,industrial_logistics,4,3
3154,industrial_logistics,2,3
3155,industrial_logistics,2,3
3156,industrial_logistics,2,3
3157,industrial_logistics,2,3
3158,industrial_logistics,2,2
3159,industrial_logistics,2,2
3160,industrial_logistics,4,2
3161,industrial_logistics,4,3
3162,industrial_logistics,4,2
3163,industrial_logistics,4,2
3164,industrial_logistics,3,3
3165,industrial_logistics,3,3
3166,industrial_logistics,3,3
3167,industrial_logistics,3,3
3168,industrial_logistics,3,3
3169,industrial_logistics,4,2
3170,industrial_logistics,2,3
3171,industrial_logistics,2,3
3172,industrial_logistics,2,3
3173,industrial_logistics,2,3
3174,industrial_logistics,2,2
3175,industrial_logistics,2,2
3176,industrial_logistics,2,1
3177,industrial_logistics,4,2
3178,industrial_logistics,4,2
3179,industrial_logistics,4,3
3180,industrial_logistics,4,3
3181,industrial_logistics,4,3
3182,industrial_logistics,4,2
3183,industrial_logistics,2,2
3184,industrial_logistics,4,2
3185,industrial_logistics,3,3
3186,industrial_logistics,3,3
3187,industrial_logistics,3,3
3188,industrial_logistics,3,3
3189,industrial_logistics,3,3
3190,industrial_logistics,3,3
3191,industrial_logistics,4,3
3192,industrial_logistics,2,3
3193,industrial_logistics,2,3
3194,industrial_logistics,2,3
3195,industrial_logistics,2,3
3196,industrial_logistics,2,2
3197,industrial_logistics,1,1
3198,industrial_logistics,1,1
3199,industrial_logistics,4,3
3200,industrial_logistics,4,3
3201,industrial_logistics,4,3
3202,industrial_logistics,4,3
3203,industrial_logistics,4,2
3204,industrial_logistics,3,3
3205,industrial_logistics,3,3
3206,industrial_logistics,3,3
3207,industrial_logistics,3,3
3208,industrial_logistics,3,3
3209,industrial_logistics,2,3
3210,industrial_logistics,2,3
3211,industrial_logistics,2,3
3212,industrial_logistics,2,3
3213,industrial_logistics,2,2
3214,industrial_logistics,1,1
3215,industrial_logistics,4,3
3216,industrial_logistics,2,2
3217,industrial_logistics,4,3
3218,industrial_logistics,4,3
3219,industrial_logistics,4,2
3220,industrial_logistics,3,3
3221,industrial_logistics,3,3
3222,industrial_logistics,3,3
3223,industrial_logistics,3,3
3224,industrial_logistics,3,3
3225,industrial_logistics,2,3
3226,industrial_logistics,2,3
3227,industrial_logistics,2,3
3228,industrial_logistics,2,3
3229,industrial_logistics,2,3
3230,industrial_logistics,2,2
3231,industrial_logistics,4,3
3232,industrial_logistics,4,2
3233,industrial_logistics,4,2
3234,industrial_logistics,4,2
3235,industrial_logistics,3,3
3236,industrial_logistics,2,3
3237,industrial_logistics,2,3
3238,industrial_logistics,3,3
3239,industrial_logistics,3,3
3240,industrial_logistics,2,3
3241,industrial_logistics,2,3
3242,industrial_logistics,2,2
3243,industrial_logistics,4,2
3244,industrial_logistics,4,2
3245,industrial_logistics,4,2
3246,industrial_logistics,4,2
3247,industrial_logistics,3,3
3248,industrial_logistics,2,3
3249,industrial_logistics,2,3
3250,industrial_logistics,3,3
3251,industrial_logistics,2,3
3252,industrial_logistics,2,2
3253,industrial_logistics,4,2
3254,industrial_logistics,4,2
3255,industrial_logistics,4,2
3256,industrial_logistics,4,2
3257,industrial_logistics,4,2
3258,industrial_logistics,3,3
3259,industrial_logistics,2,3
3260,industrial_logistics,3,3
3261,industrial_logistics,3,3
3262,industrial_logistics,2,3
3263,industrial_logistics,2,3
3264,industrial_logistics,4,2
3265,industrial_logistics,4,2
3266,industrial_logistics,4,2
3267,industrial_logistics,3,3
3268,industrial_logistics,3,3
3269,industrial_logistics,3,3
3270,industrial_logistics,4,2
3271,industrial_logistics,4,2
3272,industrial_logistics,3,3
3273,industrial_logistics,3,3
3274,industrial_logistics,3,3
3275,industrial_logistics,2,2
3276,industrial_logistics,4,2
3277,industrial_logistics,4,2
3278,industrial_logistics,3,2
3279,industrial_logistics,3,2
3280,industrial_logistics,2,2
3281,industrial_logistics,4,2
3282,industrial_logistics,3,2
3283,industrial_logistics,3,2
3284,industrial_logistics,3,3
3285,industrial_logistics,3,3
3286,industrial_logistics,3,3
3287,industrial_logistics,3,3
3288,industrial_logistics,2,2
3289,industrial_logistics,3,3
3290,industrial_logistics,3,3
3291,industrial_logistics,2,2
3292,peripheral_expansion,4,3
3293,peripheral_expansion,4,2
3294,peripheral_expansion,4,3
3295,peripheral_expansion,4,3
3296,peripheral_expansion,3,3
3297,peripheral_expansion,4,2
3298,peripheral_expansion,4,2
3299,peripheral_expansion,3,3
3300,peripheral_expansion,2,3
3301,peripheral_expansion,4,2
3302,peripheral_expansion,4,3
3303,peripheral_expansion,3,3
3304,peripheral_expansion,2,3
3305,peripheral_expansion,2,3
3306,peripheral_expansion,4,2
3307,peripheral_expansion,3,3
3308,peripheral_expansion,4,2
3309,peripheral_expansion,4,3
3310,peripheral_expansion,4,3
3311,peripheral_expansion,4,2
3312,peripheral_expansion,4,2
3313,peripheral_expansion,4,2
3314,peripheral_expansion,4,2
3315,peripheral_expansion,4,2
3316,peripheral_expansion,3,3
3317,peripheral_expansion,4,2
3318,peripheral_expansion,4,2
3319,peripheral_expansion,3,3
3320,peripheral_expansion,4,2
3321,peripheral_expansion,4,2
3322,peripheral_expansion,4,3
3323,peripheral_expansion,4,2
3324,peripheral_expansion,4,2
3325,peripheral_expansion,4,2
3326,peripheral_expansion,3,3
3327,peripheral_expansion,4,3
3328,peripheral_expansion,4,2
3329,peripheral_expansion,4,2
3330,peripheral_expansion,4,2
3331,peripheral_expansion,4,2
3332,peripheral_expansion,3,3
3333,peripheral_expansion,4,2
3334,peripheral_expansion,4,3
3335,peripheral_expansion,4,2
3336,peripheral_expansion,4,2
3337,peripheral_expansion,3,3
3338,peripheral_expansion,4,2
3339,peripheral_expansion,4,2
3340,peripheral_expansion,4,3
3341,peripheral_expansion,4,2
3342,peripheral_expansion,3,3
3343,peripheral_expansion,4,2
3344,peripheral_expansion,4,2
3345,peripheral_expansion,4,2
3346,peripheral_expansion,4,2
3347,peripheral_expansion,4,3
3348,peripheral_expansion,4,2
3349,peripheral_expansion,4,2
3350,peripheral_expansion,4,3
3351,peripheral_expansion,2,2
3352,peripheral_expansion,4,2
3353,peripheral_expansion,4,2
3354,peripheral_expansion,4,2
3355,peripheral_expansion,3,3
3356,peripheral_expansion,4,3
3357,peripheral_expansion,4,2
3358,peripheral_expansion,2,2
3359,peripheral_expansion,4,2
3360,peripheral_expansion,4,2
3361,peripheral_expansion,4,2
3362,peripheral_expansion,2,3
3363,peripheral_expansion,4,2
3364,peripheral_expansion,4,3
3365,peripheral_expansion,4,3
3366,peripheral_expansion,4,2
3367,peripheral_expansion,4,2
3368,peripheral_expansion,4,2
3369,peripheral_expansion,3,3
3370,peripheral_expansion,4,2
3371,peripheral_expansion,4,2
3372,peripheral_expansion,4,2
3373,peripheral_expansion,4,3
3374,peripheral_expansion,4,2
3375,peripheral_expansion,4,2
3376,peripheral_expansion,4,2
3377,peripheral_expansion,4,2
3378,peripheral_expansion,4,2
3379,peripheral_expansion,4,2
3380,peripheral_expansion,4,2
3381,peripheral_expansion,4,3
3382,peripheral_expansion,4,3
3383,peripheral_expansion,4,2
3384,peripheral_expansion,4,2
3385,peripheral_expansion,4,2
3386,peripheral_expansion,4,2
3387,peripheral_expansion,4,3
3388,peripheral_expansion,4,2
3389,peripheral_expansion,3,3
3390,peripheral_expansion,4,2
3391,peripheral_expansion,4,3
3392,peripheral_expansion,4,2
3393,peripheral_expansion,4,2
3394,peripheral_expansion,4,2
3395,peripheral_expansion,4,3
3396,peripheral_expansion,4,2
3397,peripheral_expansion,4,2
3398,peripheral_expansion,4,2
3399,peripheral_expansion,4,2
3400,peripheral_expansion,4,2
3401,peripheral_expansion,4,2
3402,peripheral_expansion,4,2
3403,peripheral_expansion,4,3
3404,peripheral_expansion,4,2
3405,peripheral_expansion,4,2
3406,peripheral_expansion,4,2
3407,peripheral_expansion,4,2
3408,peripheral_expansion,3,3
3409,peripheral_expansion,4,2
3410,peripheral_expansion,4,2
3411,peripheral_expansion,3,3
3412,peripheral_expansion,4,2
3413,peripheral_expansion,3,3
3414,peripheral_expansion,4,2
3415,peripheral_expansion,4,2
3416,peripheral_expansion,4,2
3417,peripheral_expansion,4,2
3418,peripheral_expansion,4,2
3419,peripheral_expansion,3,3
3420,peripheral_expansion,4,3
3421,peripheral_expansion,4,2
3422,peripheral_expansion,4,2
3423,peripheral_expansion,4,2
3424,peripheral_expansion,4,2
3425,peripheral_expansion,4,3
3426,peripheral_expansion,4,2
3427,peripheral_expansion,4,3
3428,peripheral_expansion,3,3
3429,peripheral_expansion,4,2
3430,peripheral_expansion,4,2
3431,peripheral_expansion,2,2
3432,peripheral_expansion,3,3
3433,peripheral_expansion,4,2
3434,peripheral_expansion,4,2
3435,peripheral_expansion,4,2
3436,peripheral_expansion,4,2
3437,peripheral_expansion,4,2
3438,peripheral_expansion,4,2
3439,peripheral_expansion,3,3
3440,peripheral_expansion,4,2
3441,peripheral_expansion,4,2
3442,peripheral_expansion,4,2
3443,peripheral_expansion,4,2
3444,peripheral_expansion,3,2
3445,peripheral_expansion,4,2
3446,peripheral_expansion,4,2
3447,peripheral_expansion,4,2
3448,peripheral_expansion,3,3
3449,peripheral_expansion,4,2
3450,peripheral_expansion,4,2
3451,peripheral_expansion,4,3
3452,peripheral_expansion,4,2
3453,peripheral_expansion,4,2
3454,peripheral_expansion,4,2
3455,peripheral_expansion,4,2
3456,peripheral_expansion,4,2
3457,peripheral_expansion,4,2
3458,peripheral_expansion,4,2
3459,peripheral_expansion,4,2
3460,peripheral_expansion,4,2
3461,peripheral_expansion,4,2
3462,peripheral_expansion,4,2
3463,peripheral_expansion,4,2
3464,peripheral_expansion,4,2
3465,peripheral_expansion,4,2
3466,peripheral_expansion,4,2
3467,peripheral_expansion,4,2
3468,peripheral_expansion,4,2
3469,peripheral_expansion,4,2
3470,peripheral_expansion,4,2
3471,peripheral_expansion,4,3
3472,peripheral_expansion,4,2
3473,peripheral_expansion,4,3
3474,peripheral_expansion,4,2
3475,peripheral_expansion,4,2
3476,peripheral_expansion,4,2
3477,peripheral_expansion,4,3
3478,peripheral_expansion,4,3
3479,peripheral_expansion,4,2
3480,peripheral_expansion,4,2
3481,peripheral_expansion,4,2
3482,peripheral_expansion,4,2
3483,peripheral_expansion,4,2
3484,peripheral_expansion,4,2
3485,peripheral_expansion,4,2
3486,peripheral_expansion,4,2
3487,peripheral_expansion,4,2
3488,peripheral_expansion,4,2
3489,peripheral_expansion,4,2
3490,peripheral_expansion,4,2
3491,peripheral_expansion,4,2
3492,peripheral_expansion,4,2
3493,peripheral_expansion,4,2
3494,peripheral_expansion,4,2
3495,peripheral_expansion,4,2
3496,peripheral_expansion,4,2
3497,peripheral_expansion,4,2
3498,peripheral_expansion,4,2
3499,peripheral_expansion,4,2
3500,peripheral_expansion,4,2
3501,peripheral_expansion,4,2
3502,peripheral_expansion,4,2
3503,peripheral_expansion,4,2
3504,peripheral_expansion,4,2
3505,peripheral_expansion,4,2
3506,peripheral_expansion,4,3
3507,peripheral_expansion,4,2
3508,peripheral_expansion,4,2
3509,peripheral_expansion,4,2
3510,peripheral_expansion,4,2
3511,peripheral_expansion,4,2
3512,peripheral_expansion,2,2
3513,peripheral_expansion,4,2
3514,peripheral_expansion,2,3
3515,peripheral_expansion,4,2
3516,peripheral_expansion,2,2
3517,peripheral_expansion,4,2
3518,peripheral_expansion,4,2
3519,peripheral_expansion,2,2
3520,peripheral_expansion,2,2
3521,peripheral_expansion,4,2
3522,peripheral_expansion,4,2
3523,peripheral_expansion,4,2
3524,peripheral_expansion,2,1
3525,peripheral_expansion,4,2
3526,peripheral_expansion,4,2
3527,peripheral_expansion,2,2
3528,peripheral_expansion,4,3
3529,peripheral_expansion,4,2
3530,peripheral_expansion,2,2
3531,peripheral_expansion,4,2
3532,peripheral_expansion,1,2
3533,peripheral_expansion,4,2
3534,peripheral_expansion,4,3
3535,peripheral_expansion,4,2
3536,peripheral_expansion,4,3
3537,peripheral_expansion,4,2
3538,peripheral_expansion,4,2
3539,peripheral_expansion,4,2
3540,peripheral_expansion,4,2
3541,peripheral_expansion,4,2
3542,peripheral_expansion,4,2
3543,peripheral_expansion,4,2
3544,peripheral_expansion,4,2
3545,peripheral_expansion,4,2
3546,peripheral_expansion,4,2
3547,peripheral_expansion,4,2
3548,peripheral_expansion,4,2
3549,peripheral_expansion,4,2
3550,peripheral_expansion,4,2
3551,peripheral_expansion,4,2
3552,peripheral_expansion,4,2
3553,peripheral_expansion,4,2
3554,peripheral_expansion,4,2
3555,peripheral_expansion,4,2
3556,peripheral_expansion,2,2
3557,peripheral_expansion,4,2
3558,peripheral_expansion,4,2
3559,peripheral_expansion,4,2
3560,peripheral_expansion,4,2
3561,peripheral_expansion,4,2
3562,peripheral_expansion,4,2
3563,peripheral_expansion,4,2
3564,peripheral_expansion,4,2
3565,peripheral_expansion,4,3
3566,peripheral_expansion,4,2
3567,peripheral_expansion,4,2
3568,peripheral_expansion,4,2
3569,peripheral_expansion,2,2
3570,peripheral_expansion,2,2
3571,peripheral_expansion,4,2
3572,peripheral_expansion,4,2
3573,peripheral_expansion,4,2
3574,peripheral_expansion,4,2
3575,peripheral_expansion,4,2
3576,peripheral_expansion,4,2
3577,peripheral_expansion,4,2
3578,peripheral_expansion,4,2
3579,peripheral_expansion,4,2
3580,peripheral_expansion,4,2
3581,peripheral_expansion,4,3
3582,peripheral_expansion,4,2
3583,peripheral_expansion,4,2
3584,peripheral_expansion,4,2
3585,peripheral_expansion,4,2
3586,peripheral_expansion,2,2
3587,peripheral_expansion,4,2
3588,peripheral_expansion,4,2
3589,peripheral_expansion,4,2
3590,peripheral_expansion,4,2
3591,peripheral_expansion,4,2
3592,peripheral_expansion,4,2
3593,peripheral_expansion,4,2
3594,peripheral_expansion,4,3
3595,peripheral_expansion,4,2
3596,peripheral_expansion,4,2
3597,peripheral_expansion,4,2
3598,peripheral_expansion,4,2
3599,peripheral_expansion,4,2
3600,peripheral_expansion,4,2
3601,peripheral_expansion,4,2
3602,peripheral_expansion,2,2
3603,peripheral_expansion,4,2
3604,peripheral_expansion,4,2
3605,peripheral_expansion,2,2
3606,peripheral_expansion,4,2
3607,peripheral_expansion,4,2
3608,peripheral_expansion,4,2
3609,peripheral_expansion,2,2
3610,peripheral_expansion,4,2
3611,peripheral_expansion,4,2
3612,peripheral_expansion,4,2
3613,peripheral_expansion,4,2
3614,peripheral_expansion,4,2
3615,peripheral_expansion,4,2
3616,peripheral_expansion,4,2
3617,peripheral_expansion,4,2
3618,peripheral_expansion,4,1
3619,peripheral_expansion,4,2
3620,peripheral_expansion,4,3
3621,peripheral_expansion,2,2
3622,peripheral_expansion,4,3
3623,peripheral_expansion,2,3
3624,peripheral_expansion,4,2
3625,peripheral_expansion,2,2
3626,peripheral_expansion,2,2
3627,peripheral_expansion,4,2
3628,peripheral_expansion,4,2
3629,peripheral_expansion,4,2
3630,peripheral_expansion,4,3
3631,peripheral_expansion,4,3
3632,peripheral_expansion,4,2
3633,peripheral_expansion,4,2
3634,peripheral_expansion,4,2
3635,peripheral_expansion,4,2
3636,peripheral_expansion,2,2
3637,peripheral_expansion,4,2
3638,peripheral_expansion,4,2
3639,peripheral_expansion,4,2
3640,peripheral_expansion,2,2
3641,peripheral_expansion,2,3
3642,peripheral_expansion,4,2
3643,peripheral_expansion,4,2
3644,peripheral_expansion,4,2
3645,peripheral_expansion,4,2
3646,peripheral_expansion,4,2
3647,peripheral_expansion,4,2
3648,peripheral_expansion,4,2
3649,peripheral_expansion,4,2
3650,peripheral_expansion,3,3
3651,peripheral_expansion,4,2
3652,peripheral_expansion,2,2
3653,peripheral_expansion,4,2
3654,peripheral_expansion,3,3
3655,peripheral_expansion,4,2
3656,peripheral_expansion,4,1
3657,peripheral_expansion,2,2
3658,peripheral_expansion,4,2
3659,peripheral_expansion,2,2
3660,peripheral_expansion,4,2
3661,peripheral_expansion,4,2
3662,peripheral_expansion,4,2
3663,peripheral_expansion,2,2
3664,peripheral_expansion,4,2
3665,peripheral_expansion,2,3
3666,peripheral_expansion,2,3
3667,peripheral_expansion,4,2
3668,peripheral_expansion,4,2
3669,peripheral_expansion,2,2
3670,peripheral_expansion,4,2
3671,peripheral_expansion,4,2
3672,peripheral_expansion,4,2
3673,peripheral_expansion,4,2
3674,peripheral_expansion,4,3
3675,peripheral_expansion,4,3
3676,peripheral_expansion,3,3
3677,peripheral_expansion,3,3
3678,peripheral_expansion,3,3
3679,peripheral_expansion,4,2
3680,peripheral_expansion,4,2
3681,peripheral_expansion,4,2
3682,peripheral_expansion,4,2
3683,peripheral_expansion,4,2
3684,peripheral_expansion,4,2
3685,peripheral_expansion,4,2
3686,peripheral_expansion,4,2
3687,peripheral_expansion,4,2
3688,peripheral_expansion,4,2
3689,peripheral_expansion,4,2
3690,peripheral_expansion,4,2
3691,peripheral_expansion,4,2
3692,peripheral_expansion,4,2
3693,peripheral_expansion,4,2
3694,peripheral_expansion,2,2
3695,peripheral_expansion,3,3
3696,peripheral_expansion,4,3
3697,peripheral_expansion,2,2
3698,peripheral_expansion,2,2
3699,peripheral_expansion,4,3
3700,peripheral_expansion,4,3
3701,peripheral_expansion,4,3
3702,peripheral_expansion,4,2
3703,peripheral_expansion,4,3
3704,peripheral_expansion,4,3
3705,peripheral_expansion,3,3
3706,peripheral_expansion,3,3
3707,peripheral_expansion,3,3
3708,peripheral_expansion,4,3
3709,peripheral_expansion,4,2
3710,peripheral_expansion,4,2
3711,peripheral_expansion,4,2
3712,peripheral_expansion,4,3
3713,peripheral_expansion,4,2
3714,peripheral_expansion,4,3
3715,peripheral_expansion,3,3
3716,peripheral_expansion,4,2
3717,peripheral_expansion,4,2
3718,peripheral_expansion,4,3
3719,peripheral_expansion,4,3
3720,peripheral_expansion,4,2
3721,peripheral_expansion,4,2
3722,peripheral_expansion,4,2
3723,peripheral_expansion,4,2
3724,peripheral_expansion,4,3
3725,peripheral_expansion,4,2
3726,peripheral_expansion,4,3
3727,peripheral_expansion,4,2
3728,peripheral_expansion,4,2
3729,peripheral_expansion,4,2
3730,peripheral_expansion,4,3
3731,peripheral_expansion,4,2
3732,peripheral_expansion,4,2
3733,peripheral_expansion,4,2
3734,peripheral_expansion,4,2
3735,peripheral_expansion,4,3
3736,peripheral_expansion,3,3
3737,peripheral_expansion,4,3
3738,peripheral_expansion,4,2
3739,peripheral_expansion,4,2
3740,peripheral_expansion,4,3
3741,peripheral_expansion,4,2
3742,peripheral_expansion,3,3
3743,peripheral_expansion,4,2
3744,peripheral_expansion,4,2
3745,peripheral_expansion,4,2
3746,peripheral_expansion,4,2
3747,peripheral_expansion,4,2
3748,peripheral_expansion,4,2
3749,peripheral_expansion,4,2
3750,peripheral_expansion,4,2
3751,peripheral_expansion,2,2
3752,peripheral_expansion,4,2
3753,peripheral_expansion,4,3
3754,peripheral_expansion,4,3
3755,peripheral_expansion,4,2
3756,peripheral_expansion,4,2
3757,peripheral_expansion,4,2
3758,peripheral_expansion,4,3
3759,peripheral_expansion,4,2
3760,peripheral_expansion,4,3
3761,peripheral_expansion,4,2
3762,peripheral_expansion,4,3
3763,peripheral_expansion,4,2
3764,peripheral_expansion,4,2
3765,peripheral_expansion,2,2
3766,peripheral_expansion,4,2
3767,peripheral_expansion,4,2
3768,peripheral_expansion,2,2
3769,peripheral_expansion,2,2
3770,peripheral_expansion,4,3
3771,peripheral_expansion,4,2
3772,peripheral_expansion,4,2
3773,peripheral_expansion,4,3
3774,peripheral_expansion,2,2
3775,peripheral_expansion,4,3
3776,peripheral_expansion,4,2
